YEAR,MONTH,BENE_GEO_LVL,BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,AGED_TOT_BENES,AGED_ESRD_BENES,AGED_NO_ESRD_BENES,DSBLD_TOT_BENES,DSBLD_ESRD_AND_ESRD_ONLY_BENES,DSBLD_NO_ESRD_BENES,MALE_TOT_BENES,FEMALE_TOT_BENES,WHITE_TOT_BENES,BLACK_TOT_BENES,API_TOT_BENES,HSPNC_TOT_BENES,NATIND_TOT_BENES,OTHR_TOT_BENES,AGE_LT_25_BENES,AGE_25_TO_44_BENES,AGE_45_TO_64_BENES,AGE_65_TO_69_BENES,AGE_70_TO_74_BENES,AGE_75_TO_79_BENES,AGE_80_TO_84_BENES,AGE_85_TO_89_BENES,AGE_90_TO_94_BENES,AGE_GT_94_BENES,DUAL_TOT_BENES,FULL_DUAL_TOT_BENES,PART_DUAL_TOT_BENES,NODUAL_TOT_BENES,QMB_ONLY_BENES,QMB_PLUS_BENES,SLMB_ONLY_BENES,SLMB_PLUS_BENES,QDWI_QI_BENES,OTHR_FULL_DUAL_MDCD_BENES,A_B_TOT_BENES,A_B_ORGNL_MDCR_BENES,A_B_MA_AND_OTH_BENES,A_TOT_BENES,A_ORGNL_MDCR_BENES,A_MA_AND_OTH_BENES,B_TOT_BENES,B_ORGNL_MDCR_BENES,B_MA_AND_OTH_BENES,PRSCRPTN_DRUG_TOT_BENES,PRSCRPTN_DRUG_PDP_BENES,PRSCRPTN_DRUG_MAPD_BENES,PRSCRPTN_DRUG_DEEMED_ELIGIBLE_FULL_LIS_BENES,PRSCRPTN_DRUG_FULL_LIS_BENES,PRSCRPTN_DRUG_PARTIAL_LIS_BENES,PRSCRPTN_DRUG_NO_LIS_BENES
2024,Year,State,MA,Massachusetts,Total,25,"1,457,575","940,977","516,598","1,294,974","4,943","1,290,032","162,601","2,646","159,955","655,554","802,022","1,161,379","71,245","53,496","99,917",756,"70,782","2,025","38,416","122,160","359,652","340,182","267,306","167,849","94,349","46,573","19,064","353,261","294,671","58,590","1,104,314","48,406","239,386","6,423","3,089","3,762","52,196","1,306,614","790,521","516,094","1,455,319","938,764","516,555","1,308,870","792,734","516,136","1,199,797","712,373","487,424","381,462","6,316",0,"812,019"
2024,Year,State,MI,Michigan,Total,26,"2,251,633","866,011","1,385,622","1,969,342","9,865","1,959,476","282,292","7,340","274,952","1,030,944","1,220,690","1,836,343","260,811","32,905","47,102","5,522","68,950","3,531","57,865","220,896","575,829","532,405","395,564","246,986","134,438","61,001","23,120","349,364","287,437","61,926","1,902,270","12,313","224,340","30,261","11,873","19,352","51,225","2,109,808","724,814","1,384,994","2,250,706","865,234","1,385,472","2,110,736","725,592","1,385,144","1,906,631","817,432","1,089,199","406,064","36,829",0,"1,463,739"
2024,Year,State,MN,Minnesota,Total,27,"1,151,530","467,734","683,796","1,044,561","3,540","1,041,021","106,969","2,620","104,349","535,499","616,031","1,032,120","35,869","23,376","16,779","6,485","36,901","1,548","27,231","78,191","296,424","281,045","207,797","132,834","76,895","36,114","13,452","147,753","132,644","15,110","1,003,777","2,045","74,373","8,251","12,723","4,814","45,548","1,066,846","383,402","683,444","1,150,101","466,344","683,757","1,068,275","384,792","683,484","953,789","346,973","606,816","167,281","12,499",0,"774,010"
2024,Year,State,MS,Mississippi,Total,28,"641,820","367,275","274,544","537,158","4,269","532,888","104,662","4,483","100,179","290,006","351,813","413,624","210,262","3,960","5,715",936,"7,323","1,230","18,198","85,234","162,382","146,264","109,644","64,581","34,934","14,163","5,190","162,945","76,639","86,306","478,874","49,400","50,145","22,642",108,"14,265","26,387","599,809","325,375","274,435","641,494","366,982","274,512","600,135","325,668","274,467","504,929","245,454","259,475","170,159","16,733",0,"318,037"
2024,Year,State,MO,Missouri,Total,29,"1,331,904","625,720","706,183","1,157,835","5,523","1,152,313","174,068","4,570","169,499","607,976","723,928","1,145,848","124,014","12,815","19,766","1,808","27,653","2,431","35,627","136,011","337,524","308,120","233,589","148,222","80,993","36,417","12,971","194,974","156,672","38,302","1,136,930","14,006","94,574","15,371","17,505","8,925","44,594","1,233,721","527,917","705,803","1,330,857","624,726","706,131","1,234,768","528,911","705,856","1,091,275","430,806","660,469","222,879","28,170",0,"840,226"
2024,Year,State,MT,Montana,Total,30,"262,042","184,767","77,275","239,192",615,"238,578","22,850",473,"22,376","126,617","135,425","240,989",656,"1,297","3,755","7,189","8,156",260,"5,169","17,420","68,421","67,722","49,325","29,372","15,469","6,580","2,303","26,371","17,432","8,940","235,671","4,546","9,787","2,835","1,395","1,559","6,250","241,822","164,640","77,182","261,311","184,061","77,250","242,553","165,346","77,207","197,977","126,818","71,159","33,791","4,548",0,"159,638"
2024,Year,State,NE,Nebraska,Total,31,"383,718","254,260","129,458","346,538","1,193","345,345","37,180","1,108","36,072","176,884","206,834","339,875","13,047","3,768","13,717","1,617","11,695",619,"9,347","27,213","97,704","94,877","69,363","42,699","25,127","12,244","4,525","44,709","38,461","6,248","339,009",463,"27,562","3,227",167,"2,558","10,732","352,299","222,924","129,375","383,347","253,912","129,435","352,670","223,273","129,398","305,174","188,026","117,148","48,902","5,428",0,"250,844"
2024,Year,State,NV,Nevada,Total,32,"603,246","297,101","306,145","549,808","2,826","546,982","53,438","2,365","51,073","285,271","317,974","400,581","51,538","47,124","79,775","2,987","21,240",524,"10,215","42,699","156,811","150,873","118,662","71,032","34,743","13,438","4,250","88,524","38,253","50,272","514,721","29,264","24,482","12,950","1,534","8,058","12,237","541,847","236,068","305,779","600,261","294,198","306,063","544,832","238,972","305,860","461,077","168,516","292,561","100,012","10,730",0,"350,334"
2024,Year,State,NH,"New Hampshire",Total,33,"344,961","225,514","119,447","304,757",790,"303,967","40,204",475,"39,729","161,216","183,745","320,622","2,118","3,214","5,099",155,"13,753",639,"10,471","29,093","90,491","82,069","62,847","37,560","19,521","9,044","3,225","32,194","20,107","12,087","312,767","6,206","9,431","3,752","1,541","2,128","9,135","308,217","188,860","119,357","344,838","225,401","119,437","308,339","188,973","119,366","258,546","149,390","109,156","37,449","5,709",0,"215,387"
2024,Year,State,NJ,"New Jersey",Total,34,"1,767,493","1,055,219","712,274","1,610,211","9,959","1,600,252","157,282","5,848","151,434","787,987","979,506","1,191,835","198,365","109,235","202,613",749,"64,696","1,908","31,443","123,931","458,937","414,454","324,291","209,002","120,322","58,819","24,387","243,560","210,363","33,197","1,523,933","8,946","186,802","14,278",176,"9,973","23,385","1,564,352","852,639","711,713","1,753,211","1,041,055","712,156","1,578,633","866,802","711,831","1,407,216","893,515","513,701","269,307","43,303",0,"1,094,607"
2024,Year,State,NM,"New Mexico",Total,35,"462,873","232,810","230,063","409,841","2,115","407,726","53,032","1,824","51,208","215,242","247,631","260,343","8,097","4,950","153,622","22,886","12,976",546,"10,885","41,601","115,444","113,669","87,045","51,114","26,918","11,635","4,017","106,336","55,644","50,692","356,537","34,237","14,345","9,419","2,607","7,036","38,692","421,355","191,490","229,865","457,909","227,925","229,984","426,319","196,375","229,944","359,099","140,603","218,496","115,505","6,182",0,"237,412"
2024,Year,State,NY,"New York",Total,36,"3,914,782","1,873,501","2,041,281","3,498,054","19,848","3,478,206","416,728","11,238","405,490","1,752,629","2,162,154","2,498,811","485,937","271,696","465,885","6,729","185,724","4,398","82,163","330,168","980,108","908,803","708,163","448,187","265,409","129,974","57,411","1,170,948","1,019,270","151,678","2,743,834","94,991","758,783","8,458","11,300","48,229","249,188","3,563,900","1,523,761","2,040,139","3,904,009","1,862,856","2,041,153","3,574,674","1,534,407","2,040,267","3,235,216","1,320,369","1,914,847","1,204,897","41,266",0,"1,989,054"
2024,Year,State,NC,"North Carolina",Total,37,"2,229,392","995,856","1,233,536","1,960,834","11,311","1,949,522","268,559","9,496","259,063","994,666","1,234,726","1,637,202","441,361","31,034","53,615","9,568","56,612","2,841","49,038","216,680","562,182","528,713","414,386","250,410","130,130","55,926","19,087","356,677","270,295","86,382","1,872,716","11,366","200,715","48,615","10,987","26,400","58,592","2,083,031","850,113","1,232,919","2,223,664","990,316","1,233,348","2,088,759","855,652","1,233,107","1,800,503","644,961","1,155,542","373,728","66,547",0,"1,360,228"
2024,Year,State,ND,"North Dakota",Total,38,"147,907","97,248","50,659","134,647",482,"134,165","13,260",394,"12,867","70,243","77,665","137,092","1,092",685,"1,436","3,854","3,748",195,"3,468","9,598","39,355","36,478","25,853","15,982","9,854","5,131","1,994","15,140","11,852","3,288","132,768","1,173","5,924","1,416",964,699,"4,965","135,477","84,838","50,639","147,560","96,909","50,652","135,824","85,177","50,647","115,108","78,813","36,295","17,264","1,641",0,"96,203"
2024,Year,State,OH,Ohio,Total,39,"2,536,384","1,122,290","1,414,094","2,238,384","11,482","2,226,903","298,000","7,851","290,149","1,150,574","1,385,810","2,122,036","256,608","27,136","39,900",926,"89,779","3,689","63,257","231,054","644,487","601,466","456,302","278,609","158,416","71,773","27,332","411,118","278,152","132,966","2,125,266","64,603","162,952","43,324","21,890","25,039","93,310","2,342,854","939,684","1,403,170","2,525,669","1,120,725","1,404,944","2,353,569","941,249","1,412,320","2,132,005","904,769","1,227,236","445,825","41,825",0,"1,644,355"
2024,Year,State,OK,Oklahoma,Total,40,"806,321","480,933","325,388","695,744","3,532","692,212","110,577","3,306","107,270","369,380","436,940","655,614","53,187","10,179","26,254","45,447","15,640","1,327","21,946","87,304","204,371","187,509","140,842","88,167","47,390","20,596","6,871","123,459","100,020","23,439","682,862",573,"78,554","14,439","7,656","8,427","13,810","734,170","408,970","325,200","806,024","480,699","325,326","734,466","409,204","325,262","600,504","301,695","298,809","135,299","21,260",0,"443,944"
2024,Year,State,OR,Oregon,Total,41,"945,907","429,021","516,885","856,511","2,767","853,744","89,396","2,022","87,374","438,593","507,314","830,386","12,805","26,858","39,327","5,671","30,859","1,184","20,720","67,492","225,758","240,603","186,904","111,717","57,122","24,856","9,550","174,302","122,417","51,885","771,605","24,975","77,784","15,490","9,584","11,420","35,050","873,370","356,872","516,498","945,294","428,490","516,804","873,983","357,403","516,579","763,093","269,740","493,353","179,136","9,030",0,"574,928"
2024,Year,State,PA,Pennsylvania,Total,42,"2,951,214","1,389,839","1,561,375","2,622,797","12,378","2,610,419","328,417","7,559","320,857","1,339,802","1,611,412","2,469,135","250,783","55,336","96,493",849,"78,620","3,536","65,200","259,681","743,550","696,737","528,948","332,594","191,309","92,334","37,325","479,328","392,743","86,584","2,471,887","8,379","297,548","47,403","22,020","30,802","73,176","2,703,828","1,143,371","1,560,457","2,938,537","1,377,436","1,561,101","2,716,505","1,155,774","1,560,731","2,456,223","1,061,101","1,395,122","536,423","57,655",0,"1,862,145"
2024,Year,State,RI,"Rhode Island",Total,44,"243,313","99,537","143,776","213,340",777,"212,563","29,972",480,"29,493","109,142","134,170","198,698","9,235","4,004","20,458",284,"10,634",377,"6,643","22,953","61,513","56,422","42,997","26,838","14,811","7,443","3,318","46,687","39,221","7,466","196,625","1,767","25,195","3,716",23,"1,983","14,003","218,292","74,605","143,687","242,930","99,162","143,768","218,675","74,980","143,695","201,330","62,198","139,131","53,516","3,729",0,"144,085"
2024,Year,State,SC,"South Carolina",Total,45,"1,230,967","672,711","558,256","1,083,846","6,617","1,077,229","147,121","5,705","141,416","554,620","676,347","893,995","277,915","11,114","21,047",787,"26,109","1,266","24,815","121,041","309,606","296,201","234,347","137,975","67,995","28,273","9,450","184,475","152,924","31,551","1,046,492","1,076","120,252","17,262","7,520","13,213","25,151","1,148,778","590,822","557,957","1,225,378","667,246","558,132","1,154,368","596,287","558,081","974,198","457,003","517,195","189,109","41,239",0,"743,851"
2024,Year,State,SD,"South Dakota",Total,46,"198,336","126,999","71,338","181,560",651,"180,910","16,776",512,"16,264","94,911","103,426","181,516","1,184","1,084","2,138","7,301","5,114",223,"4,151","12,402","53,029","50,677","35,424","21,432","12,392","6,125","2,482","20,314","11,744","8,570","178,022","4,785","8,159","2,465",927,"1,320","2,658","182,237","110,936","71,301","198,258","126,929","71,329","182,315","111,005","71,310","150,811","112,558","38,253","21,886","2,389",0,"126,536"
2024,Year,State,TN,Tennessee,Total,47,"1,483,324","706,363","776,961","1,281,141","6,689","1,274,452","202,183","5,551","196,632","670,675","812,649","1,224,215","194,452","13,912","20,597",870,"29,278","2,197","34,823","165,163","374,327","347,107","267,753","162,193","83,765","34,599","11,397","248,652","160,560","88,092","1,234,672","44,600","122,152","42,937","13,262",556,"25,146","1,372,548","596,061","776,487","1,478,502","701,719","776,783","1,377,370","600,705","776,665","1,192,389","452,567","739,823","283,381","34,649",0,"874,359"
2024,Year,State,TX,Texas,Total,48,"4,773,896","2,223,892","2,550,003","4,286,735","30,080","4,256,655","487,161","28,822","458,339","2,190,178","2,583,717","2,823,169","543,998","171,143","1,131,614","5,721","98,251","5,649","105,800","375,712","1,280,840","1,172,161","871,371","522,451","276,086","121,807","42,020","706,118","371,079","335,038","4,067,778","198,846","299,483","93,615","14,607","42,577","56,990","4,336,028","1,794,523","2,541,505","4,762,843","2,218,291","2,544,552","4,347,081","1,800,124","2,546,957","3,752,574","1,594,275","2,158,299","800,781","172,716",0,"2,779,077"
2024,Year,State,UT,Utah,Total,49,"465,902","224,520","241,382","422,994","1,456","421,538","42,908","1,326","41,582","219,082","246,820","406,658","3,218","10,491","29,024","2,513","13,999",710,"11,472","30,726","120,946","116,826","86,277","54,027","28,827","12,268","3,822","42,706","35,683","7,023","423,196","1,485","21,461","3,462","3,112","2,077","11,110","421,590","180,474","241,116","462,834","221,500","241,334","424,658","183,494","241,164","366,921","140,063","226,858","50,848","7,029",0,"309,044"
2024,Year,State,VT,Vermont,Total,50,"165,225","111,598","53,627","146,527",307,"146,220","18,698",197,"18,501","77,759","87,466","153,370",861,"1,189","1,257",81,"8,467",332,"4,972","13,394","41,186","40,447","30,720","18,591","9,576","4,353","1,653","27,940","19,992","7,949","137,285","2,317","13,864","2,967","2,800","2,665","3,328","151,713","98,125","53,588","165,078","111,459","53,619","151,860","98,264","53,597","131,588","80,865","50,723","30,004","1,939",0,"99,645"
2024,Year,State,VA,Virginia,Total,51,"1,688,634","1,045,057","643,577","1,512,766","8,769","1,503,997","175,868","6,106","169,763","761,665","926,969","1,201,754","309,598","68,155","53,914",819,"54,394","2,087","36,505","137,277","431,074","400,958","315,366","196,562","105,141","46,437","17,228","218,692","150,471","68,222","1,469,942","30,785","106,551","23,803","7,507","13,633","36,413","1,514,932","871,823","643,109","1,683,660","1,040,181","643,479","1,519,907","876,700","643,207","1,238,726","655,392","583,334","249,883","40,553",0,"948,290"
2024,Year,State,WA,Washington,Total,53,"1,524,231","782,403","741,828","1,385,674","5,265","1,380,409","138,557","3,703","134,854","706,523","817,709","1,248,406","43,332","92,648","67,646","11,648","60,552","1,590","32,186","104,782","386,028","381,304","292,262","176,700","92,670","41,261","15,449","223,825","144,972","78,853","1,300,406","49,859","134,361","14,284",882,"14,711","9,729","1,384,441","643,195","741,246","1,522,263","780,537","741,727","1,386,409","645,061","741,348","1,112,884","431,159","681,725","246,473","15,569",0,"850,842"
2024,Year,State,WV,"West Virginia",Total,54,"453,288","210,080","243,208","383,598","1,722","381,876","69,690","1,048","68,642","214,384","238,904","428,565","13,268","1,814","2,882",155,"6,604",671,"10,974","58,045","110,049","105,414","81,059","46,896","25,689","10,609","3,882","84,935","46,238","38,697","368,353","20,884","13,044","11,201","2,128","6,612","31,066","422,698","179,577","243,121","453,111","209,945","243,166","422,875","179,712","243,163","349,559","139,407","210,152","94,615","13,620",0,"241,325"
2024,Year,State,WI,Wisconsin,Total,55,"1,316,127","567,100","749,027","1,178,596","4,635","1,173,962","137,530","3,486","134,044","613,686","702,441","1,162,125","56,925","14,217","29,810","6,330","46,720","2,007","32,115","103,409","341,464","319,631","234,687","145,701","83,415","39,078","14,620","180,950","163,768","17,182","1,135,177","4,100","92,672","7,800","16,125","5,282","54,971","1,235,145","486,380","748,765","1,315,848","566,855","748,993","1,235,423","486,625","748,799","1,037,050","409,141","627,910","200,932","10,490",0,"825,629"
2024,Year,State,WY,Wyoming,Total,56,"127,445","104,571","22,874","115,930",311,"115,619","11,515",240,"11,275","62,457","64,988","115,441",726,611,"5,657","1,340","3,670",151,"2,644","8,720","35,182","32,973","22,949","13,569","7,233","3,015","1,010","12,254","7,218","5,036","115,191","2,752","1,432","1,422",415,862,"5,372","117,674","94,821","22,853","127,345","104,481","22,865","117,773","94,911","22,862","91,625","72,374","19,251","13,422","1,403",0,"76,799"
2024,Year,State,AS,"American Samoa",Total,60,"5,079","4,572",507,"3,923",94,"3,829","1,155",143,"1,013","2,491","2,588",437,28,"3,884",121,0,609,*,*,"1,024","1,433","1,041",716,387,180,83,85,440,353,88,"4,638",46,258,*,*,*,*,"2,927","2,421",507,"5,079","4,572",507,"2,927","2,421",507,681,199,482,333,22,0,326
2024,Year,State,GU,Guam,Total,66,"19,942","19,707",235,"18,295",319,"17,977","1,647",455,"1,192","9,720","10,222","1,568",133,"9,992","5,616",*,*,27,281,"1,339","5,619","5,154","3,651","1,968","1,198",444,262,173,133,*,"19,769",*,103,*,0,*,30,"13,555","13,320",235,"19,818","19,583",235,"13,679","13,444",235,"3,033","2,833",200,146,21,0,"2,867"
2024,Year,State,MP,"Northern Mariana Islands",Total,69,"3,380","3,338",42,"2,972",81,"2,891",408,134,275,"1,741","1,639",281,22,"1,717",979,0,381,*,*,306,"1,160",877,544,207,111,50,23,41,*,*,"3,339",*,22,*,*,*,*,"2,359","2,317",42,"3,344","3,302",42,"2,395","2,354",42,406,364,41,*,*,0,361
2024,Year,State,PR,"Puerto Rico",Total,72,"771,933","113,036","658,897","649,148","4,295","644,853","122,785","2,563","120,223","353,647","418,286","3,462",183,31,"768,034",16,207,846,"12,825","109,115","163,429","159,097","141,091","95,025","56,003","24,624","9,877","7,283","3,641","3,642","764,649","2,364","2,812",837,66,442,763,"688,308","29,760","658,548","771,664","112,788","658,876","688,577","30,008","658,569","667,802","11,974","655,827","16,240","2,965",0,"648,596"
2024,Year,State,VI,"Virgin Islands",Total,78,"20,910","14,599","6,312","19,651",153,"19,498","1,259",85,"1,174","9,603","11,307","3,232","14,612",218,"2,217",15,616,12,255,992,"4,908","4,906","4,585","3,070","1,441",566,176,484,254,230,"20,426",158,166,45,*,26,*,"18,877","12,567","6,310","20,727","14,415","6,312","19,060","12,750","6,310","11,897","5,654","6,243",412,25,0,"11,460"
